Stock Name,CTG,CTG,CTG,CTG,CTG,CTG,ACB,ACB,ACB,ACB,ACB,ACB,VCB,VCB,VCB,VCB,VCB,VCB,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,SP500,SP500,SP500,SP500,SP500,SP500,NASDAQ,NASDAQ,NASDAQ,NASDAQ,NASDAQ,NASDAQ,VNM,VNM,VNM,VNM,VNM,VNM,FPT,FPT,FPT,FPT,FPT,FPT,GAS,GAS,GAS,GAS,GAS,GAS,BID,BID,BID,BID,BID,BID
Stock Info,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
2149,2023-08-14,32100.0,32400.0,31700.0,32300.0,6370100.0,2023-08-17,22950.0,23000.0,22700.0,22700.0,10120500.0,2023-08-14,90300.0,90300.0,89000.0,89000.0,1471800.0,2023-07-18,193.35,194.33,192.41,193.73,48204488,2023-07-19,4563.9,4578.4,4557.5,4565.7,0.0,2023-07-19,14398.53,14446.55,14317.09,14358.02,978624640.0,2023-08-14,73400.0,73500.0,72500.0,73400.0,3066500.0,2023-08-14,82100.0,83200.0,82000.0,82600.0,1014100.0,2023-08-14,101600.0,101900.0,100500.0,100600.0,549300.0,2023-08-14,47000.0,47650.0,46650.0,47600.0,2117100.0
2150,2023-08-15,32300.0,32400.0,32050.0,32400.0,5240600.0,2023-08-18,22700.0,22700.0,22000.0,21900.0,18510900.0,2023-08-15,90000.0,90000.0,88500.0,88900.0,1148500.0,2023-07-19,193.1,198.23,192.65,195.1,80507320,2023-07-20,4554.4,4564.7,4527.6,4534.9,0.0,2023-07-20,14273.29,14309.92,14030.62,14063.31,996235776.0,2023-08-15,72900.0,73400.0,72700.0,72800.0,2219700.0,2023-08-15,82600.0,84300.0,81500.0,84000.0,1675600.0,2023-08-15,100700.0,100700.0,100100.0,100400.0,326400.0,2023-08-15,47400.0,47600.0,46850.0,47000.0,1658000.0
2151,2023-08-16,32200.0,32700.0,31900.0,32350.0,6372500.0,2023-08-21,21850.0,22200.0,21850.0,22000.0,7974800.0,2023-08-16,88800.0,89400.0,88700.0,89200.0,727300.0,2023-07-20,195.09,196.47,192.49,193.13,59581196,2023-07-21,4550.2,4555.0,4535.8,4536.3,0.0,2023-07-21,14148.17,14179.01,14020.45,14032.81,1453522176.0,2023-08-16,72800.0,73500.0,72500.0,73100.0,2083900.0,2023-08-16,83200.0,85200.0,83200.0,85100.0,2595400.0,2023-08-16,100400.0,101400.0,100000.0,100200.0,403400.0,2023-08-16,46950.0,47600.0,46900.0,47500.0,1353700.0
2152,2023-08-17,32400.0,32900.0,32250.0,32600.0,9762600.0,2023-08-22,22100.0,22150.0,21600.0,22050.0,9067900.0,2023-08-17,89200.0,89800.0,88600.0,89400.0,2145100.0,2023-07-21,194.1,194.97,191.23,191.94,71951680,2023-07-24,4543.4,4563.4,4541.3,4554.6,0.0,2023-07-24,14081.63,14110.15,13997.12,14058.87,812224000.0,2023-08-17,73100.0,74500.0,72900.0,73600.0,4580900.0,2023-08-17,85000.0,87200.0,85000.0,86000.0,3693800.0,2023-08-17,100000.0,101000.0,99600.0,100000.0,416400.0,2023-08-17,47500.0,47700.0,47100.0,47100.0,1666000.0
2153,2023-08-18,32300.0,32450.0,30900.0,30700.0,12137100.0,2023-08-23,22200.0,22300.0,21850.0,21850.0,5544300.0,2023-08-18,89800.0,90300.0,89000.0,89500.0,2218400.0,2023-07-24,193.41,194.91,192.25,192.75,44861352,2023-07-25,4555.2,4580.6,4552.4,4567.5,0.0,2023-07-25,14093.24,14201.91,14092.52,14144.56,864052928.0,2023-08-18,73500.0,74800.0,73000.0,73300.0,6301900.0,2023-08-18,85600.0,87900.0,84300.0,85500.0,3936100.0,2023-08-18,99900.0,99900.0,97800.0,97600.0,824800.0,2023-08-18,47100.0,47100.0,45000.0,44200.0,2388600.0
2154,2023-08-21,30900.0,32300.0,30600.0,32000.0,9913500.0,2023-08-24,21850.0,22250.0,21850.0,22050.0,5311100.0,2023-08-21,89700.0,90200.0,89200.0,89800.0,1710900.0,2023-07-25,193.33,194.44,192.91,193.62,37283200,2023-07-26,4559.0,4582.5,4547.6,4566.8,0.0,2023-07-26,14123.52,14187.35,14041.95,14127.28,883422976.0,2023-08-21,72700.0,73800.0,72700.0,72900.0,3055200.0,2023-08-21,85900.0,86700.0,85500.0,85900.0,2452800.0,2023-08-21,98600.0,99400.0,98100.0,99100.0,451700.0,2023-08-21,44600.0,46850.0,44500.0,45600.0,1810000.0
2155,2023-08-22,32000.0,32050.0,30900.0,31550.0,5795100.0,2023-08-25,22000.0,22050.0,21850.0,21950.0,5378200.0,2023-08-22,89500.0,89700.0,87800.0,88400.0,1825000.0,2023-07-26,193.67,195.64,193.32,194.5,47471868,2023-07-27,4598.3,4607.1,4528.6,4537.4,0.0,2023-07-27,14319.16,14360.2,14006.92,14050.11,1000564288.0,2023-08-22,73200.0,73200.0,71100.0,72700.0,3075100.0,2023-08-22,86300.0,86500.0,83000.0,86500.0,2330300.0,2023-08-22,99500.0,101000.0,99000.0,100300.0,598300.0,2023-08-22,44900.0,45950.0,44500.0,45800.0,1287500.0
2156,2023-08-23,31650.0,31750.0,31050.0,31300.0,4377400.0,2023-08-28,22000.0,22100.0,21950.0,22050.0,5156300.0,2023-08-23,88900.0,88900.0,86100.0,86300.0,1754800.0,2023-07-27,196.02,197.2,192.55,193.22,47460180,2023-07-28,4565.8,4590.2,4564.0,4582.2,0.0,2023-07-28,14199.83,14344.35,14188.1,14316.66,937553152.0,2023-08-23,72400.0,73600.0,71600.0,73500.0,3072800.0,2023-08-23,86400.0,86800.0,84700.0,86500.0,1418500.0,2023-08-23,100300.0,102100.0,100300.0,101900.0,724300.0,2023-08-23,46200.0,46200.0,45400.0,45700.0,1363100.0
2157,2023-08-24,31500.0,31900.0,31100.0,31750.0,5036900.0,2023-08-29,22050.0,22200.0,21950.0,22050.0,5774700.0,2023-08-24,86300.0,88200.0,86000.0,87000.0,902800.0,2023-07-28,194.67,196.63,194.14,195.83,48291444,2023-07-31,4584.8,4594.2,4573.1,4589.0,0.0,2023-07-31,14337.9,14370.91,14292.75,14346.02,1080093568.0,2023-08-24,73500.0,74900.0,73000.0,74700.0,4419900.0,2023-08-24,85500.0,90100.0,85100.0,90000.0,5251600.0,2023-08-24,102500.0,102500.0,101900.0,102400.0,553400.0,2023-08-24,45700.0,46100.0,45350.0,45800.0,1360100.0
2158,2023-08-25,31750.0,31750.0,31050.0,31150.0,8626800.0,2023-08-30,22050.0,22500.0,22050.0,22450.0,7222100.0,2023-08-25,86200.0,87000.0,86000.0,86200.0,1404600.0,2023-07-31,196.06,196.49,195.26,196.45,38586820,2023-08-01,4578.8,4584.6,4567.5,4576.7,0.0,2023-08-01,14274.93,14309.21,14215.64,14283.91,909916736.0,2023-08-25,75300.0,75300.0,74300.0,74900.0,2751400.0,2023-08-25,89500.0,91000.0,89100.0,90600.0,2791400.0,2023-08-25,102400.0,102400.0,101000.0,101400.0,539600.0,2023-08-25,45800.0,45800.0,45050.0,45200.0,1174700.0
2159,2023-08-28,31050.0,31300.0,31000.0,31150.0,5411300.0,2023-08-31,22450.0,22600.0,22450.0,22600.0,7206600.0,2023-08-28,86400.0,87500.0,86200.0,87000.0,1378300.0,2023-08-01,196.24,196.73,195.28,195.6,34728056,2023-08-02,4550.9,4550.9,4505.8,4513.4,0.0,2023-08-02,14132.73,14133.85,13914.81,13973.45,1060406720.0,2023-08-28,75000.0,78100.0,75000.0,77900.0,5466800.0,2023-08-28,92000.0,94300.0,91000.0,94000.0,2950700.0,2023-08-28,102300.0,103800.0,101800.0,103200.0,687500.0,2023-08-28,45350.0,45900.0,45300.0,45400.0,740300.0
2160,2023-08-29,31400.0,31800.0,31250.0,31250.0,3726400.0,2023-09-05,22700.0,23050.0,22650.0,22750.0,7626800.0,2023-08-29,87000.0,88500.0,86900.0,88400.0,1391900.0,2023-08-02,195.04,195.18,191.85,192.58,48896616,2023-08-03,4494.3,4519.5,4485.5,4501.9,0.0,2023-08-03,13899.76,14032.28,13881.35,13959.72,1033769856.0,2023-08-29,77500.0,77600.0,76200.0,77400.0,4199900.0,2023-08-29,94000.0,94000.0,92800.0,93600.0,1547400.0,2023-08-29,101000.0,101000.0,99400.0,99900.0,543100.0,2023-08-29,45400.0,46100.0,45350.0,45800.0,1359600.0
2161,2023-08-30,31450.0,32100.0,31450.0,32100.0,7395200.0,2023-09-06,22750.0,22950.0,22600.0,22950.0,4778100.0,2023-08-30,88500.0,89500.0,88500.0,89100.0,1350000.0,2023-08-03,191.57,192.37,190.69,191.17,52602668,2023-08-04,4514.0,4540.3,4474.6,4478.0,0.0,2023-08-04,14025.96,14119.22,13897.93,13892.07,1001558976.0,2023-08-30,77000.0,78500.0,76500.0,77800.0,2659700.0,2023-08-30,93200.0,98200.0,93100.0,96600.0,2360700.0,2023-08-30,100000.0,100000.0,98800.0,99300.0,426600.0,2023-08-30,46000.0,46600.0,45800.0,46200.0,1123800.0
2162,2023-08-31,32150.0,32600.0,32150.0,32450.0,5272800.0,2023-09-07,23000.0,23150.0,22750.0,22900.0,9854900.0,2023-08-31,89100.0,89600.0,88300.0,89100.0,1531200.0,2023-08-04,185.52,187.38,181.92,181.99,115956840,2023-08-07,4491.6,4519.8,4491.1,4518.4,0.0,2023-08-07,13972.45,13997.15,13864.92,13977.12,957810368.0,2023-08-31,77500.0,78900.0,77100.0,77800.0,3836000.0,2023-08-31,96600.0,97500.0,96100.0,96700.0,1403700.0,2023-08-31,99300.0,99500.0,98600.0,98600.0,573700.0,2023-08-31,46350.0,46950.0,46300.0,46950.0,1668900.0
2163,2023-09-05,32500.0,33000.0,32500.0,32650.0,5968600.0,2023-09-08,22900.0,22950.0,22700.0,22750.0,5525800.0,2023-09-05,89100.0,90700.0,89100.0,90100.0,1942200.0,2023-08-07,182.13,183.13,177.35,178.85,97576072,2023-08-08,4498.0,4503.3,4464.4,4499.4,0.0,2023-08-08,13875.45,13899.74,13769.34,13867.19,1043109440.0,2023-09-05,78500.0,80500.0,78100.0,80100.0,6839900.0,2023-09-05,97100.0,98700.0,96800.0,96800.0,1439600.0,2023-09-05,100200.0,100200.0,98700.0,99600.0,420600.0,2023-09-05,47000.0,47700.0,47000.0,47500.0,1362300.0
2164,2023-09-06,32700.0,32750.0,32250.0,32650.0,4463900.0,2023-09-11,22800.0,22900.0,22250.0,22350.0,10535900.0,2023-09-06,90200.0,90200.0,89700.0,90200.0,2017600.0,2023-08-08,179.69,180.27,177.58,179.8,67602768,2023-08-09,4501.6,4502.4,4461.3,4467.7,0.0,2023-08-09,13897.61,13898.53,13698.39,13705.08,1058984192.0,2023-09-06,80100.0,80100.0,79500.0,80000.0,2280400.0,2023-09-06,97100.0,99000.0,96300.0,99000.0,2491000.0,2023-09-06,99900.0,101800.0,99700.0,101500.0,547900.0,2023-09-06,47700.0,47700.0,47150.0,47300.0,1178700.0
2165,2023-09-07,32700.0,33300.0,32650.0,32650.0,7773500.0,2023-09-12,22350.0,22750.0,22200.0,22750.0,6681500.0,2023-09-07,90000.0,90800.0,89500.0,89500.0,1765300.0,2023-08-09,180.87,180.93,177.01,178.19,57796844,2023-08-10,4487.2,4527.4,4457.9,4468.8,0.0,2023-08-10,13818.25,13947.16,13686.51,13721.03,979715008.0,2023-09-07,79900.0,80000.0,78600.0,79500.0,3526700.0,2023-09-07,99000.0,100800.0,97600.0,97900.0,3249600.0,2023-09-07,101400.0,103200.0,100600.0,102900.0,911900.0,2023-09-07,47500.0,48150.0,47200.0,47350.0,1172700.0
2166,2023-09-08,32700.0,32700.0,32300.0,32300.0,3674400.0,2023-09-13,22750.0,22800.0,22450.0,22550.0,6938800.0,2023-09-08,89500.0,89500.0,89100.0,89500.0,1341900.0,2023-08-10,179.48,180.75,177.6,177.97,52604356,2023-08-11,4450.7,4476.2,4444.0,4464.1,0.0,2023-08-11,13633.65,13720.33,13609.98,13644.85,842278528.0,2023-09-08,79200.0,80100.0,79100.0,80000.0,2774900.0,2023-09-08,97500.0,98500.0,97000.0,97600.0,2115600.0,2023-09-08,102900.0,103300.0,102200.0,102200.0,548900.0,2023-09-08,47500.0,47550.0,46950.0,47000.0,1600700.0
2167,2023-09-11,32500.0,32750.0,31800.0,31900.0,7492500.0,2023-09-14,22500.0,22800.0,22400.0,22450.0,6192000.0,2023-09-11,89600.0,90000.0,88000.0,88500.0,1649500.0,2023-08-11,177.32,178.62,176.55,177.79,52036672,2023-08-14,4458.1,4490.3,4453.4,4489.7,0.0,2023-08-14,13599.0,13789.16,13582.49,13788.33,836912192.0,2023-09-11,80000.0,81100.0,77600.0,79500.0,4234900.0,2023-09-11,98700.0,99500.0,95300.0,97400.0,5149800.0,2023-09-11,103500.0,103500.0,101100.0,101400.0,371800.0,2023-09-11,47400.0,47400.0,46000.0,46500.0,967200.0
2168,2023-09-12,32000.0,32300.0,31750.0,32300.0,3929100.0,2023-09-15,22600.0,22750.0,22450.0,22650.0,5249900.0,2023-09-12,89000.0,90000.0,88900.0,89900.0,1572100.0,2023-08-14,177.97,179.69,177.3,179.46,43675628,2023-08-15,4478.9,4478.9,4432.2,4437.9,0.0,2023-08-15,13760.48,13774.98,13611.93,13631.05,816645824.0,2023-09-12,79000.0,80700.0,78300.0,80300.0,2668500.0,2023-09-12,97400.0,98900.0,97400.0,98900.0,2680700.0,2023-09-12,102200.0,103600.0,101100.0,102700.0,588800.0,2023-09-12,46750.0,47000.0,46400.0,47000.0,991700.0
2169,2023-09-13,32300.0,32750.0,31950.0,32550.0,7999400.0,2023-09-18,22600.0,22650.0,22300.0,22450.0,4363000.0,2023-09-13,90000.0,90000.0,88900.0,89100.0,1582000.0,2023-08-15,178.88,179.48,177.05,177.45,43372424,2023-08-16,4433.8,4449.9,4403.6,4404.3,0.0,2023-08-16,13593.17,13644.32,13473.03,13474.63,993026880.0,2023-09-13,79600.0,80300.0,78700.0,79100.0,2507000.0,2023-09-13,98900.0,99000.0,97400.0,98000.0,2889300.0,2023-09-13,103100.0,106300.0,102700.0,105600.0,1296300.0,2023-09-13,47100.0,47350.0,46500.0,47000.0,1201100.0
2170,2023-09-14,32750.0,33650.0,32750.0,33200.0,14125200.0,2023-09-19,22450.0,22600.0,22250.0,22300.0,8079400.0,2023-09-14,89000.0,89500.0,88100.0,89100.0,1512600.0,2023-08-16,177.13,178.54,176.5,176.57,45598920,2023-08-17,4416.3,4421.2,4364.8,4370.4,0.0,2023-08-17,13527.3,13535.09,13303.44,13316.93,956293760.0,2023-09-14,78500.0,80000.0,78400.0,79400.0,2482600.0,2023-09-14,98000.0,98000.0,95500.0,95900.0,2319700.0,2023-09-14,105600.0,107900.0,104500.0,106000.0,552900.0,2023-09-14,47000.0,47900.0,46750.0,46750.0,1873900.0
2171,2023-09-15,33100.0,33500.0,32650.0,32750.0,6484800.0,2023-09-20,22300.0,22550.0,22250.0,22450.0,5294700.0,2023-09-15,88900.0,89800.0,88600.0,89800.0,2142400.0,2023-08-17,177.14,177.51,173.48,174.0,61247068,2023-08-18,4344.9,4381.8,4335.3,4369.7,0.0,2023-08-18,13190.02,13335.87,13161.76,13290.78,980917120.0,2023-09-15,79400.0,81200.0,79000.0,79500.0,5614800.0,2023-09-15,96000.0,97800.0,95300.0,97500.0,2134800.0,2023-09-15,107000.0,109700.0,106100.0,109600.0,793000.0,2023-09-15,47000.0,47400.0,46800.0,46800.0,1054000.0
2172,2023-09-18,32750.0,32750.0,31800.0,32050.0,8699100.0,2023-09-21,22400.0,22550.0,22350.0,22400.0,5426000.0,2023-09-18,89500.0,89700.0,88300.0,88800.0,718100.0,2023-08-18,172.3,175.1,171.96,174.49,61172152,2023-08-21,4380.3,4407.6,4360.3,4399.8,0.0,2023-08-21,13347.26,13516.86,13325.59,13497.59,828819904.0,2023-09-18,79100.0,79800.0,78700.0,78900.0,1322100.0,2023-09-18,96900.0,96900.0,95700.0,96900.0,2026900.0,2023-09-18,109900.0,111900.0,108000.0,109000.0,469500.0,2023-09-18,47000.0,47000.0,45300.0,45750.0,1446600.0
2173,2023-09-19,32050.0,32250.0,31550.0,32100.0,4883200.0,2023-09-22,22200.0,22500.0,22100.0,22300.0,9793000.0,2023-09-19,88800.0,89200.0,86000.0,88100.0,1117200.0,2023-08-21,175.07,176.13,173.74,175.84,44990364,2023-08-22,4415.3,4418.6,4382.8,4387.6,0.0,2023-08-22,13593.94,13598.76,13484.38,13505.87,780238464.0,2023-09-19,78500.0,78900.0,77400.0,78900.0,2571700.0,2023-09-19,96800.0,98400.0,95900.0,98400.0,3583600.0,2023-09-19,109000.0,111000.0,107600.0,110000.0,404100.0,2023-09-19,45800.0,46150.0,45000.0,45200.0,1189600.0
2174,2023-09-20,32100.0,32350.0,31750.0,32050.0,6669400.0,2023-09-25,22300.0,22350.0,22000.0,22000.0,7623000.0,2023-09-20,88100.0,88400.0,86400.0,88000.0,786000.0,2023-08-22,177.06,177.68,176.25,177.23,41383832,2023-08-23,4396.4,4443.2,4396.4,4436.0,0.0,2023-08-23,13532.43,13757.0,13532.43,13721.03,811820736.0,2023-09-20,78400.0,78800.0,78000.0,78300.0,1842800.0,2023-09-20,98800.0,99700.0,98500.0,98500.0,2444800.0,2023-09-20,110000.0,110000.0,108400.0,109000.0,428400.0,2023-09-20,45200.0,45700.0,45100.0,45700.0,673300.0
2175,2023-09-21,32100.0,32150.0,31700.0,31700.0,5997300.0,2023-09-26,22050.0,22250.0,21850.0,21900.0,9404200.0,2023-09-21,88000.0,88000.0,86800.0,87000.0,1066900.0,2023-08-23,178.52,181.55,178.32,181.12,51470004,2023-08-24,4455.2,4458.3,4375.6,4376.3,0.0,2023-08-24,13834.31,13834.68,13462.84,13463.97,891760320.0,2023-09-21,78100.0,78300.0,77300.0,78000.0,2537900.0,2023-09-21,98500.0,98900.0,96300.0,96800.0,3419000.0,2023-09-21,108600.0,109000.0,106500.0,106500.0,774100.0,2023-09-21,45700.0,46050.0,45100.0,45200.0,915200.0
2176,2023-09-22,31500.0,31750.0,31000.0,31650.0,8222000.0,2023-09-27,21900.0,22000.0,21750.0,22000.0,5685000.0,2023-09-22,86400.0,89500.0,86000.0,89300.0,2408600.0,2023-08-24,180.67,181.1,176.01,176.38,53224820,2023-08-25,4389.4,4418.5,4356.3,4405.7,0.0,2023-08-25,13514.37,13633.42,13376.34,13590.65,782118592.0,2023-09-22,77100.0,78300.0,75800.0,77500.0,4244900.0,2023-09-22,95100.0,97000.0,92600.0,96700.0,6861000.0,2023-09-22,89900.0,91000.0,88800.0,90900.0,730800.0,2023-09-22,44800.0,46050.0,44200.0,46050.0,1822500.0
2177,2023-09-25,31450.0,31700.0,29800.0,29800.0,6721400.0,2023-09-28,21850.0,22000.0,21700.0,21750.0,4991800.0,2023-09-25,89000.0,89500.0,88300.0,89300.0,2210400.0,2023-08-25,177.38,179.15,175.82,178.61,51449592,2023-08-28,4426.0,4439.6,4415.0,4433.3,0.0,2023-08-28,13695.36,13735.98,13626.64,13705.13,674530048.0,2023-09-25,77200.0,78500.0,76700.0,77600.0,2755500.0,2023-09-25,97000.0,97600.0,94300.0,94300.0,2097100.0,2023-09-25,90900.0,92000.0,89000.0,89500.0,507700.0,2023-09-25,46050.0,46050.0,44900.0,45100.0,1038300.0
2178,2023-09-26,29900.0,30850.0,29750.0,30300.0,5255800.0,2023-09-29,21800.0,22050.0,21800.0,21850.0,2338700.0,2023-09-26,89200.0,89400.0,86900.0,87000.0,1663200.0,2023-08-28,180.09,180.59,178.54,180.19,42712868,2023-08-29,4432.8,4500.1,4431.7,4497.6,0.0,2023-08-29,13687.23,13959.81,13677.06,13943.76,865540480.0,2023-09-26,77600.0,78000.0,76000.0,76100.0,2534600.0,2023-09-26,94200.0,95500.0,93100.0,93500.0,2154100.0,2023-09-26,89500.0,90200.0,88800.0,88800.0,441600.0,2023-09-26,45300.0,45300.0,44200.0,44350.0,1121800.0
2179,2023-09-27,30400.0,31000.0,30000.0,31000.0,3648100.0,2023-10-02,21800.0,21950.0,21700.0,21900.0,3809300.0,2023-09-27,87600.0,89000.0,87000.0,87800.0,1204900.0,2023-08-29,179.7,184.9,179.5,184.12,52363700,2023-08-30,4500.3,4521.6,4493.6,4514.9,0.0,2023-08-30,13961.77,14050.82,13924.2,14019.31,829227520.0,2023-09-27,76300.0,76600.0,74800.0,76600.0,2273300.0,2023-09-27,93900.0,94300.0,90400.0,94300.0,4510400.0,2023-09-27,89000.0,89500.0,86000.0,88900.0,570500.0,2023-09-27,44350.0,44700.0,44250.0,44400.0,1079800.0
2180,2023-09-28,30700.0,31000.0,28850.0,30850.0,7874400.0,2023-10-03,21800.0,21900.0,21600.0,21600.0,5507600.0,2023-09-28,87200.0,88300.0,86600.0,88000.0,1065100.0,2023-08-30,184.94,187.85,184.74,187.65,60586528,2023-08-31,4517.0,4532.3,4507.4,4507.7,0.0,2023-08-31,14041.54,14114.67,14010.48,14034.97,1133624320.0,2023-09-28,76100.0,76400.0,74800.0,74800.0,1889300.0,2023-09-28,94100.0,94300.0,91400.0,94000.0,1764400.0,2023-09-28,89800.0,91500.0,88900.0,91500.0,924000.0,2023-09-28,44350.0,44700.0,44250.0,44350.0,695600.0
2181,2023-09-29,30550.0,31050.0,30050.0,30050.0,5350700.0,2023-10-04,21550.0,21700.0,21500.0,21600.0,3178300.0,2023-09-29,88300.0,88300.0,87100.0,87500.0,449300.0,2023-08-31,187.84,189.12,187.48,187.87,60205456,2023-09-01,4530.6,4541.2,4501.4,4515.8,0.0,2023-09-01,14129.96,14149.62,13982.42,14031.82,820129984.0,2023-09-29,75000.0,76400.0,74200.0,74200.0,1403900.0,2023-09-29,94000.0,94900.0,92800.0,92800.0,1635300.0,2023-09-29,91700.0,91700.0,89500.0,90700.0,596500.0,2023-09-29,44400.0,44750.0,44200.0,44350.0,542600.0
2182,2023-10-02,30100.0,30350.0,27950.0,29950.0,5334700.0,2023-10-05,21750.0,21950.0,21600.0,21600.0,3350700.0,2023-10-02,87100.0,87200.0,86500.0,86500.0,765700.0,2023-09-01,189.49,189.92,188.28,189.46,45766504,2023-09-05,4510.1,4514.3,4496.0,4496.8,0.0,2023-09-05,13994.54,14060.85,13945.65,14020.95,882281728.0,2023-10-02,74200.0,75600.0,74200.0,75600.0,1159900.0,2023-10-02,93400.0,93800.0,92000.0,93200.0,1137500.0,2023-10-02,90500.0,90500.0,88900.0,89300.0,289100.0,2023-10-02,44350.0,44650.0,43800.0,43950.0,688100.0
2183,2023-10-03,29500.0,29500.0,28750.0,29100.0,7705100.0,2023-10-06,21600.0,21900.0,21550.0,21800.0,2440800.0,2023-10-03,86500.0,86700.0,85800.0,86300.0,882600.0,2023-09-05,188.28,189.98,187.61,189.7,44733132,2023-09-06,4490.4,4490.4,4442.4,4465.5,0.0,2023-09-06,13988.81,14001.95,13802.42,13872.47,826452416.0,2023-10-03,74600.0,75100.0,73900.0,74000.0,1993700.0,2023-10-03,92200.0,93500.0,91500.0,92200.0,2006900.0,2023-10-03,88800.0,88800.0,86000.0,86300.0,546000.0,2023-10-03,43650.0,43750.0,41550.0,41550.0,1336300.0
2184,2023-10-04,28700.0,29100.0,28600.0,28900.0,3077200.0,2023-10-09,21700.0,22550.0,21700.0,22500.0,8978000.0,2023-10-04,86300.0,86300.0,85300.0,86300.0,923800.0,2023-09-06,188.4,188.85,181.47,182.91,81162528,2023-09-07,4434.6,4457.8,4430.5,4451.1,0.0,2023-09-07,13675.11,13774.63,13642.47,13748.83,920580864.0,2023-10-04,73600.0,74600.0,73400.0,74400.0,1077900.0,2023-10-04,91300.0,93400.0,91300.0,92500.0,1591700.0,2023-10-04,86000.0,86500.0,85800.0,85800.0,603600.0,2023-10-04,41000.0,42950.0,41000.0,42500.0,892900.0
2185,2023-10-05,29050.0,29150.0,28100.0,28100.0,4884500.0,2023-10-10,22500.0,22850.0,22500.0,22800.0,6535100.0,2023-10-05,86000.0,86000.0,84500.0,84500.0,890000.0,2023-09-07,175.18,178.21,173.54,177.56,111944616,2023-09-08,4451.3,4473.5,4448.4,4457.5,0.0,2023-09-08,13754.71,13843.37,13733.18,13761.53,781910784.0,2023-10-05,74100.0,74400.0,72700.0,72700.0,2571400.0,2023-10-05,92800.0,93300.0,91600.0,91600.0,1369100.0,2023-10-05,85700.0,85800.0,84200.0,84200.0,589900.0,2023-10-05,42500.0,42850.0,41550.0,41600.0,526100.0
2186,2023-10-06,28500.0,28750.0,27850.0,28700.0,3154500.0,2023-10-11,22800.0,22800.0,22550.0,22700.0,2844500.0,2023-10-06,84500.0,85400.0,83500.0,85400.0,800900.0,2023-09-08,178.35,180.24,177.79,178.18,65602064,2023-09-11,4481.0,4490.8,4467.9,4487.5,0.0,2023-09-11,13884.03,13937.47,13805.13,13917.89,853336832.0,2023-10-06,72700.0,74200.0,72600.0,74200.0,1227000.0,2023-10-06,91500.0,92800.0,91000.0,92700.0,1147700.0,2023-10-06,84100.0,84200.0,83000.0,84200.0,350400.0,2023-10-06,41600.0,42500.0,41200.0,42200.0,555200.0
2187,2023-10-09,28650.0,29200.0,28650.0,29150.0,1901900.0,2023-10-12,22700.0,22900.0,22500.0,22700.0,5633800.0,2023-10-09,85400.0,85400.0,84000.0,84600.0,1096100.0,2023-09-11,180.07,180.3,177.34,179.36,58333128,2023-09-12,4473.3,4487.1,4456.8,4461.9,0.0,2023-09-12,13858.94,13913.6,13763.69,13773.61,853610048.0,2023-10-09,74000.0,74100.0,73600.0,73700.0,830900.0,2023-10-09,92400.0,95600.0,92200.0,95600.0,3657000.0,2023-10-09,86500.0,87300.0,85500.0,86600.0,514800.0,2023-10-09,42200.0,42300.0,41800.0,41950.0,699800.0
2188,2023-10-10,29350.0,29550.0,29200.0,29300.0,2970400.0,2023-10-13,22600.0,22700.0,22500.0,22650.0,4691800.0,2023-10-10,84600.0,86200.0,84600.0,86100.0,734100.0,2023-09-12,179.49,180.13,174.82,176.3,89921016,2023-09-13,4462.6,4479.4,4453.5,4467.4,0.0,2023-09-13,13773.67,13868.57,13733.82,13813.58,929030080.0,2023-10-10,74300.0,75000.0,74000.0,74400.0,1023900.0,2023-10-10,96500.0,97200.0,95400.0,96300.0,3255500.0,2023-10-10,87200.0,88200.0,85400.0,86400.0,986100.0,2023-10-10,42200.0,42500.0,41900.0,42050.0,876600.0
2189,2023-10-11,29300.0,29500.0,29050.0,29500.0,1759400.0,2023-10-16,22550.0,22700.0,22400.0,22600.0,4219800.0,2023-10-11,86200.0,86500.0,85700.0,86500.0,719400.0,2023-09-13,176.51,177.3,173.98,174.21,83448656,2023-09-14,4487.8,4512.0,4478.7,4505.1,0.0,2023-09-14,13889.76,13957.57,13810.66,13926.05,930531328.0,2023-10-11,74600.0,74800.0,74000.0,74400.0,1134400.0,2023-10-11,95900.0,98000.0,95900.0,97000.0,2358200.0,2023-10-11,87000.0,87500.0,85500.0,86000.0,658700.0,2023-10-11,42500.0,42500.0,41750.0,42000.0,1117500.0
